measure_time,action_type,message_type,message_size
2024-01-17 13:06:03.64022,Received,P2P,990
2024-01-17 13:06:03.64135,Sent,P2P,206
2024-01-17 13:06:03.64151,Sent,P2P,206
2024-01-17 13:06:03.64161,Sent,P2P,206
2024-01-17 13:06:03.64229,Received,P2P,206
2024-01-17 13:06:03.64244,Received,P2P,206
2024-01-17 13:06:03.64432,Received,P2P,206
2024-01-17 13:06:04.32276,Sent,P2P,93
2024-01-17 13:06:04.32334,Sent,P2P,93
2024-01-17 13:06:04.32358,Sent,P2P,93
2024-01-17 13:06:04.32337,Received,P2P,93
2024-01-17 13:06:04.32895,Received,P2P,93
2024-01-17 13:06:04.34262,Received,P2P,93
2024-01-17 13:06:04.64573,Received,P2P,990
2024-01-17 13:06:04.64632,Received,P2P,206
2024-01-17 13:06:04.64663,Sent,P2P,206
2024-01-17 13:06:04.64674,Sent,P2P,206
2024-01-17 13:06:04.64692,Sent,P2P,206
2024-01-17 13:06:04.64720,Received,P2P,206
2024-01-17 13:06:04.64889,Received,P2P,206
2024-01-17 13:06:04.77969,Received,Channel,57
2024-01-17 13:06:04.78305,Send,Channel,58
2024-01-17 13:06:04.96305,Sent,P2P,17
2024-01-17 13:06:04.96345,Received,P2P,17
2024-01-17 13:06:04.96550,Received,P2P,17
2024-01-17 13:06:04.97103,Received,P2P,17
2024-01-17 13:06:04.97393,Sent,P2P,17
2024-01-17 13:06:04.97419,Sent,P2P,17
2024-01-17 13:06:05.32688,Received,P2P,93
2024-01-17 13:06:05.32872,Sent,P2P,93
2024-01-17 13:06:05.32898,Sent,P2P,93
2024-01-17 13:06:05.32912,Sent,P2P,93
2024-01-17 13:06:05.33439,Received,P2P,93
2024-01-17 13:06:05.34641,Received,P2P,93
2024-01-17 13:06:05.65212,Received,P2P,93
2024-01-17 13:06:05.65230,Received,P2P,990
2024-01-17 13:06:05.65277,Received,P2P,206
2024-01-17 13:06:05.65359,Sent,P2P,206
2024-01-17 13:06:05.65370,Sent,P2P,206
2024-01-17 13:06:05.65379,Sent,P2P,206
2024-01-17 13:06:05.65408,Received,P2P,206
2024-01-17 13:06:05.65444,Sent,P2P,93
2024-01-17 13:06:05.65454,Sent,P2P,93
2024-01-17 13:06:05.65464,Sent,P2P,93
2024-01-17 13:06:05.65586,Received,P2P,93
2024-01-17 13:06:05.65602,Received,P2P,206
2024-01-17 13:06:05.65695,Received,P2P,93
2024-01-17 13:06:06.33006,Received,P2P,93
2024-01-17 13:06:06.33141,Sent,P2P,93
2024-01-17 13:06:06.33155,Sent,P2P,93
2024-01-17 13:06:06.33165,Sent,P2P,93
2024-01-17 13:06:06.33996,Received,P2P,93
2024-01-17 13:06:06.35395,Received,P2P,93
2024-01-17 13:06:06.65745,Sent,P2P,990
2024-01-17 13:06:06.65769,Sent,P2P,990
2024-01-17 13:06:06.65780,Sent,P2P,990
2024-01-17 13:06:06.65938,Received,P2P,206
2024-01-17 13:06:06.65958,Received,P2P,206
2024-01-17 13:06:06.65971,Received,P2P,206
2024-01-17 13:06:06.66229,Sent,P2P,206
2024-01-17 13:06:06.66253,Sent,P2P,206
2024-01-17 13:06:06.66277,Sent,P2P,206
2024-01-17 13:06:06.73625,Received,Channel,57
2024-01-17 13:06:06.73725,Send,Channel,58
2024-01-17 13:06:07.33486,Received,P2P,93
2024-01-17 13:06:07.33494,Sent,P2P,93
2024-01-17 13:06:07.33508,Sent,P2P,93
2024-01-17 13:06:07.33519,Sent,P2P,93
2024-01-17 13:06:07.34085,Received,P2P,93
2024-01-17 13:06:07.35868,Received,P2P,93
2024-01-17 13:06:07.66672,Received,P2P,990
2024-01-17 13:06:07.66817,Sent,P2P,206
2024-01-17 13:06:07.66840,Sent,P2P,206
2024-01-17 13:06:07.66862,Sent,P2P,206
2024-01-17 13:06:07.66923,Received,P2P,206
2024-01-17 13:06:07.66966,Received,P2P,206
2024-01-17 13:06:07.67469,Received,P2P,206
2024-01-17 13:06:08.33948,Sent,P2P,93
2024-01-17 13:06:08.33978,Sent,P2P,93
2024-01-17 13:06:08.34002,Sent,P2P,93
2024-01-17 13:06:08.34059,Received,P2P,93
2024-01-17 13:06:08.35003,Received,P2P,93
2024-01-17 13:06:08.36637,Received,P2P,93
2024-01-17 13:06:08.67608,Received,P2P,990
2024-01-17 13:06:08.67716,Sent,P2P,206
2024-01-17 13:06:08.67730,Sent,P2P,206
2024-01-17 13:06:08.67743,Sent,P2P,206
2024-01-17 13:06:08.67773,Received,P2P,206
2024-01-17 13:06:08.67793,Received,P2P,206
2024-01-17 13:06:08.68035,Received,P2P,206
2024-01-17 13:06:08.73256,Received,Channel,57
2024-01-17 13:06:08.73382,Send,Channel,58
2024-01-17 13:06:09.34501,Sent,P2P,93
2024-01-17 13:06:09.34537,Received,P2P,93
2024-01-17 13:06:09.34539,Sent,P2P,93
2024-01-17 13:06:09.34552,Sent,P2P,93
2024-01-17 13:06:09.34978,Received,P2P,93
2024-01-17 13:06:09.36955,Received,P2P,93
2024-01-17 13:06:09.68499,Received,P2P,990
2024-01-17 13:06:09.68662,Sent,P2P,206
2024-01-17 13:06:09.68682,Sent,P2P,206
2024-01-17 13:06:09.68695,Sent,P2P,206
2024-01-17 13:06:09.68715,Received,P2P,206
2024-01-17 13:06:09.68822,Received,P2P,206
2024-01-17 13:06:09.69251,Received,P2P,206
2024-01-17 13:06:09.96372,Sent,P2P,17
2024-01-17 13:06:09.96479,Received,P2P,17
2024-01-17 13:06:09.96645,Received,P2P,17
2024-01-17 13:06:09.97225,Received,P2P,17
2024-01-17 13:06:09.97432,Sent,P2P,17
2024-01-17 13:06:09.97463,Sent,P2P,17
2024-01-17 13:06:10.34908,Received,P2P,93
2024-01-17 13:06:10.34977,Sent,P2P,93
2024-01-17 13:06:10.34997,Sent,P2P,93
2024-01-17 13:06:10.35014,Sent,P2P,93
2024-01-17 13:06:10.35417,Received,P2P,93
2024-01-17 13:06:10.37541,Received,P2P,93
2024-01-17 13:06:10.69551,Sent,P2P,93
2024-01-17 13:06:10.69571,Sent,P2P,93
2024-01-17 13:06:10.69585,Sent,P2P,93
2024-01-17 13:06:10.69631,Sent,P2P,990
2024-01-17 13:06:10.69712,Sent,P2P,990
2024-01-17 13:06:10.69726,Sent,P2P,990
2024-01-17 13:06:10.70308,Received,P2P,206
2024-01-17 13:06:10.70416,Received,P2P,206
2024-01-17 13:06:10.70454,Received,P2P,206
2024-01-17 13:06:10.70944,Received,P2P,93
2024-01-17 13:06:10.71572,Sent,P2P,206
2024-01-17 13:06:10.71776,Sent,P2P,206
2024-01-17 13:06:10.71346,Received,P2P,93
2024-01-17 13:06:10.71845,Sent,P2P,206
2024-01-17 13:06:10.72016,Received,P2P,93
2024-01-17 13:06:10.73886,Received,Channel,57
2024-01-17 13:06:10.73930,Send,Channel,58
2024-01-17 13:06:11.43946,Sent,P2P,93
2024-01-17 13:06:11.48851,Sent,P2P,93
2024-01-17 13:06:11.51839,Received,P2P,93
2024-01-17 13:06:11.62231,Sent,P2P,93
2024-01-17 13:06:12.00443,Received,P2P,93
2024-01-17 13:06:12.02471,Received,P2P,93
2024-01-17 13:06:12.02911,Received,P2P,206
2024-01-17 13:06:12.03155,Received,P2P,990
2024-01-17 13:06:12.03663,Sent,P2P,206
2024-01-17 13:06:12.03689,Sent,P2P,206
2024-01-17 13:06:12.03745,Sent,P2P,206
2024-01-17 13:06:12.04403,Received,P2P,206
2024-01-17 13:06:12.04846,Received,P2P,206
2024-01-17 13:06:12.73790,Received,Channel,57
2024-01-17 13:06:12.73830,Send,Channel,58
2024-01-17 13:06:13.00460,Sent,P2P,93
2024-01-17 13:06:13.00480,Sent,P2P,93
2024-01-17 13:06:13.00488,Sent,P2P,93
2024-01-17 13:06:13.00544,Received,P2P,93
2024-01-17 13:06:13.01611,Received,P2P,93
2024-01-17 13:06:13.02372,Received,P2P,93
2024-01-17 13:06:13.05082,Received,P2P,990
2024-01-17 13:06:13.05166,Sent,P2P,206
2024-01-17 13:06:13.05176,Sent,P2P,206
2024-01-17 13:06:13.05185,Sent,P2P,206
2024-01-17 13:06:13.05214,Received,P2P,206
2024-01-17 13:06:13.05270,Received,P2P,206
2024-01-17 13:06:13.05354,Received,P2P,206
2024-01-17 13:06:14.00763,Sent,P2P,93
2024-01-17 13:06:14.00786,Sent,P2P,93
2024-01-17 13:06:14.00795,Received,P2P,93
2024-01-17 13:06:14.00797,Sent,P2P,93
2024-01-17 13:06:14.03709,Received,P2P,93
2024-01-17 13:06:14.03756,Received,P2P,93
2024-01-17 13:06:14.19457,Received,P2P,990
2024-01-17 13:06:14.21279,Received,P2P,206
2024-01-17 13:06:14.21378,Sent,P2P,206
2024-01-17 13:06:14.21395,Sent,P2P,206
2024-01-17 13:06:14.21491,Sent,P2P,206
2024-01-17 13:06:14.21597,Received,P2P,206
2024-01-17 13:06:14.23367,Received,P2P,206
2024-01-17 13:06:14.73982,Received,Channel,57
2024-01-17 13:06:14.74072,Send,Channel,58
2024-01-17 13:06:14.96542,Sent,P2P,17
2024-01-17 13:06:14.96583,Received,P2P,17
2024-01-17 13:06:14.96763,Received,P2P,17
2024-01-17 13:06:14.98050,Sent,P2P,17
2024-01-17 13:06:14.98142,Sent,P2P,17
2024-01-17 13:06:14.98161,Received,P2P,17
2024-01-17 13:06:15.01036,Received,P2P,93
2024-01-17 13:06:15.01246,Sent,P2P,93
2024-01-17 13:06:15.01263,Sent,P2P,93
2024-01-17 13:06:15.01271,Sent,P2P,93
2024-01-17 13:06:15.04509,Received,P2P,93
2024-01-17 13:06:15.04534,Received,P2P,93
2024-01-17 13:06:15.24892,Sent,P2P,990
2024-01-17 13:06:15.24927,Sent,P2P,990
2024-01-17 13:06:15.24941,Sent,P2P,990
2024-01-17 13:06:15.25231,Sent,P2P,206
2024-01-17 13:06:15.25363,Sent,P2P,206
2024-01-17 13:06:15.25382,Sent,P2P,206
2024-01-17 13:06:15.25655,Received,P2P,206
2024-01-17 13:06:15.25688,Received,P2P,206
2024-01-17 13:06:15.25719,Received,P2P,206
2024-01-17 13:06:15.86795,Received,P2P,93
2024-01-17 13:06:15.87021,Sent,P2P,93
2024-01-17 13:06:15.87063,Sent,P2P,93
2024-01-17 13:06:15.87138,Sent,P2P,93
2024-01-17 13:06:15.87242,Received,P2P,93
2024-01-17 13:06:15.87294,Received,P2P,93
2024-01-17 13:06:16.01417,Received,P2P,93
2024-01-17 13:06:16.01518,Sent,P2P,93
2024-01-17 13:06:16.01527,Sent,P2P,93
2024-01-17 13:06:16.01533,Sent,P2P,93
2024-01-17 13:06:16.04913,Received,P2P,93
2024-01-17 13:06:16.05328,Received,P2P,93
2024-01-17 13:06:16.26084,Received,P2P,990
2024-01-17 13:06:16.26206,Sent,P2P,206
2024-01-17 13:06:16.26224,Sent,P2P,206
2024-01-17 13:06:16.26237,Sent,P2P,206
2024-01-17 13:06:16.26295,Received,P2P,206
2024-01-17 13:06:16.26313,Received,P2P,206
2024-01-17 13:06:16.26671,Received,P2P,206
2024-01-17 13:06:16.73502,Received,Channel,57
2024-01-17 13:06:16.73552,Send,Channel,58
2024-01-17 13:06:17.01993,Received,P2P,93
2024-01-17 13:06:17.02052,Sent,P2P,93
2024-01-17 13:06:17.02068,Sent,P2P,93
2024-01-17 13:06:17.02094,Sent,P2P,93
2024-01-17 13:06:17.05404,Received,P2P,93
2024-01-17 13:06:17.05489,Received,P2P,93
2024-01-17 13:06:17.26830,Received,P2P,990
2024-01-17 13:06:17.26940,Sent,P2P,206
2024-01-17 13:06:17.26961,Sent,P2P,206
2024-01-17 13:06:17.26980,Sent,P2P,206
2024-01-17 13:06:17.27015,Received,P2P,206
2024-01-17 13:06:17.27227,Received,P2P,206
2024-01-17 13:06:17.27250,Received,P2P,206
2024-01-17 13:06:18.02492,Sent,P2P,93
2024-01-17 13:06:18.02517,Sent,P2P,93
2024-01-17 13:06:18.02526,Sent,P2P,93
2024-01-17 13:06:18.02533,Received,P2P,93
2024-01-17 13:06:18.05944,Received,P2P,93
2024-01-17 13:06:18.05978,Received,P2P,93
2024-01-17 13:06:18.27617,Received,P2P,990
2024-01-17 13:06:18.27715,Sent,P2P,206
2024-01-17 13:06:18.27735,Sent,P2P,206
2024-01-17 13:06:18.27746,Sent,P2P,206
2024-01-17 13:06:18.27976,Received,P2P,206
2024-01-17 13:06:18.27995,Received,P2P,206
2024-01-17 13:06:18.28295,Received,P2P,206
2024-01-17 13:06:18.73262,Received,Channel,57
2024-01-17 13:06:18.73489,Send,Channel,58
2024-01-17 13:06:19.04183,Sent,P2P,93
2024-01-17 13:06:19.04196,Sent,P2P,93
2024-01-17 13:06:19.04205,Sent,P2P,93
2024-01-17 13:06:19.04218,Received,P2P,93
2024-01-17 13:06:19.06115,Received,P2P,93
2024-01-17 13:06:19.06385,Received,P2P,93
2024-01-17 13:06:19.28364,Sent,P2P,990
2024-01-17 13:06:19.28375,Sent,P2P,990
2024-01-17 13:06:19.28391,Sent,P2P,990
2024-01-17 13:06:19.28405,Sent,P2P,206
2024-01-17 13:06:19.28412,Sent,P2P,206
2024-01-17 13:06:19.28417,Sent,P2P,206
2024-01-17 13:06:19.28520,Received,P2P,206
2024-01-17 13:06:19.28534,Received,P2P,206
2024-01-17 13:06:19.28559,Received,P2P,206
2024-01-17 13:06:19.96582,Sent,P2P,17
2024-01-17 13:06:19.96670,Received,P2P,17
2024-01-17 13:06:19.96942,Received,P2P,17
2024-01-17 13:06:19.97407,Received,P2P,17
2024-01-17 13:06:19.98177,Sent,P2P,17
2024-01-17 13:06:19.98208,Sent,P2P,17
2024-01-17 13:06:20.04732,Sent,P2P,93
2024-01-17 13:06:20.04755,Sent,P2P,93
2024-01-17 13:06:20.04767,Sent,P2P,93
2024-01-17 13:06:20.04786,Received,P2P,93
2024-01-17 13:06:20.06764,Received,P2P,93
2024-01-17 13:06:20.06781,Received,P2P,93
2024-01-17 13:06:20.28925,Received,P2P,990
2024-01-17 13:06:20.29131,Sent,P2P,206
2024-01-17 13:06:20.29155,Sent,P2P,206
2024-01-17 13:06:20.29169,Sent,P2P,206
2024-01-17 13:06:20.29198,Received,P2P,206
2024-01-17 13:06:20.29218,Received,P2P,206
2024-01-17 13:06:20.29577,Received,P2P,206
2024-01-17 13:06:20.73360,Received,Channel,57
2024-01-17 13:06:20.73406,Send,Channel,58
2024-01-17 13:06:20.90607,Received,P2P,93
2024-01-17 13:06:20.90655,Received,P2P,93
2024-01-17 13:06:20.90906,Sent,P2P,93
2024-01-17 13:06:20.90912,Sent,P2P,93
2024-01-17 13:06:20.90918,Sent,P2P,93
2024-01-17 13:06:20.91122,Received,P2P,93
2024-01-17 13:06:21.05170,Received,P2P,93
2024-01-17 13:06:21.05228,Sent,P2P,93
2024-01-17 13:06:21.05247,Sent,P2P,93
2024-01-17 13:06:21.05263,Sent,P2P,93
2024-01-17 13:06:21.07172,Received,P2P,93
2024-01-17 13:06:21.07205,Received,P2P,93
2024-01-17 13:06:21.29745,Received,P2P,990
2024-01-17 13:06:21.29923,Sent,P2P,206
2024-01-17 13:06:21.29991,Sent,P2P,206
2024-01-17 13:06:21.30016,Sent,P2P,206
2024-01-17 13:06:21.30224,Received,P2P,206
2024-01-17 13:06:21.30237,Received,P2P,206
2024-01-17 13:06:21.30600,Received,P2P,206
2024-01-17 13:06:22.05508,Received,P2P,93
2024-01-17 13:06:22.05599,Sent,P2P,93
2024-01-17 13:06:22.05616,Sent,P2P,93
2024-01-17 13:06:22.05626,Sent,P2P,93
2024-01-17 13:06:22.07425,Received,P2P,93
2024-01-17 13:06:22.07442,Received,P2P,93
2024-01-17 13:06:22.30821,Received,P2P,990
2024-01-17 13:06:22.30867,Received,P2P,206
2024-01-17 13:06:22.30931,Sent,P2P,206
2024-01-17 13:06:22.30941,Sent,P2P,206
2024-01-17 13:06:22.30951,Sent,P2P,206
2024-01-17 13:06:22.30976,Received,P2P,206
2024-01-17 13:06:22.31036,Received,P2P,206
2024-01-17 13:06:22.73598,Received,Channel,57
2024-01-17 13:06:22.73641,Send,Channel,58
2024-01-17 13:06:23.05963,Received,P2P,93
2024-01-17 13:06:23.06087,Sent,P2P,93
2024-01-17 13:06:23.06105,Sent,P2P,93
2024-01-17 13:06:23.06114,Sent,P2P,93
2024-01-17 13:06:23.07701,Received,P2P,93
2024-01-17 13:06:23.07890,Received,P2P,93
2024-01-17 13:06:23.31438,Sent,P2P,990
2024-01-17 13:06:23.31451,Sent,P2P,990
2024-01-17 13:06:23.31461,Sent,P2P,990
2024-01-17 13:06:23.31665,Received,P2P,206
2024-01-17 13:06:23.31681,Received,P2P,206
2024-01-17 13:06:23.31747,Received,P2P,206
2024-01-17 13:06:23.31916,Sent,P2P,206
2024-01-17 13:06:23.31930,Sent,P2P,206
2024-01-17 13:06:23.31942,Sent,P2P,206
2024-01-17 13:06:24.07033,Sent,P2P,93
2024-01-17 13:06:24.07071,Sent,P2P,93
2024-01-17 13:06:24.07080,Sent,P2P,93
2024-01-17 13:06:24.07158,Received,P2P,93
2024-01-17 13:06:24.08193,Received,P2P,93
2024-01-17 13:06:24.08413,Received,P2P,93
2024-01-17 13:06:24.32177,Received,P2P,990
2024-01-17 13:06:24.32287,Sent,P2P,206
2024-01-17 13:06:24.32309,Sent,P2P,206
2024-01-17 13:06:24.32453,Sent,P2P,206
2024-01-17 13:06:24.32525,Received,P2P,206
2024-01-17 13:06:24.32538,Received,P2P,206
2024-01-17 13:06:24.32882,Received,P2P,206
2024-01-17 13:06:24.74182,Received,Channel,57
2024-01-17 13:06:24.74403,Send,Channel,58
2024-01-17 13:06:24.96709,Sent,P2P,17
2024-01-17 13:06:24.96749,Received,P2P,17
2024-01-17 13:06:24.97027,Received,P2P,17
2024-01-17 13:06:24.97454,Received,P2P,17
2024-01-17 13:06:24.98304,Sent,P2P,17
2024-01-17 13:06:24.98339,Sent,P2P,17
2024-01-17 13:06:25.07598,Sent,P2P,93
2024-01-17 13:06:25.08347,Sent,P2P,93
2024-01-17 13:06:25.08361,Sent,P2P,93
2024-01-17 13:06:25.08388,Received,P2P,93
2024-01-17 13:06:25.08792,Received,P2P,93
2024-01-17 13:06:25.08864,Received,P2P,93
2024-01-17 13:06:25.58092,Received,P2P,990
2024-01-17 13:06:25.58501,Received,P2P,206
2024-01-17 13:06:25.58719,Sent,P2P,206
2024-01-17 13:06:25.58727,Sent,P2P,206
2024-01-17 13:06:25.58730,Sent,P2P,206
2024-01-17 13:06:25.59337,Received,P2P,206
2024-01-17 13:06:25.59400,Received,P2P,206
2024-01-17 13:06:26.00220,Received,P2P,93
2024-01-17 13:06:26.00518,Sent,P2P,93
2024-01-17 13:06:26.00549,Sent,P2P,93
2024-01-17 13:06:26.00563,Sent,P2P,93
2024-01-17 13:06:26.00614,Received,P2P,93
2024-01-17 13:06:26.00629,Received,P2P,93
2024-01-17 13:06:26.09057,Sent,P2P,93
2024-01-17 13:06:26.09098,Sent,P2P,93
2024-01-17 13:06:26.09114,Sent,P2P,93
2024-01-17 13:06:26.09160,Received,P2P,93
2024-01-17 13:06:26.09327,Received,P2P,93
2024-01-17 13:06:26.10223,Received,P2P,93
2024-01-17 13:06:26.59565,Received,P2P,990
2024-01-17 13:06:26.59634,Received,P2P,206
2024-01-17 13:06:26.59705,Sent,P2P,206
2024-01-17 13:06:26.59833,Sent,P2P,206
2024-01-17 13:06:26.59845,Sent,P2P,206
2024-01-17 13:06:26.60050,Received,P2P,206
2024-01-17 13:06:26.60197,Received,P2P,206
2024-01-17 13:06:26.73729,Received,Channel,57
2024-01-17 13:06:26.73859,Send,Channel,58
2024-01-17 13:06:27.09403,Received,P2P,93
2024-01-17 13:06:27.09449,Received,P2P,93
2024-01-17 13:06:27.09472,Sent,P2P,93
2024-01-17 13:06:27.09484,Sent,P2P,93
2024-01-17 13:06:27.09493,Sent,P2P,93
2024-01-17 13:06:27.09678,Received,P2P,93
2024-01-17 13:06:27.60622,Sent,P2P,990
2024-01-17 13:06:27.60657,Sent,P2P,990
2024-01-17 13:06:27.60676,Sent,P2P,990
2024-01-17 13:06:27.61004,Received,P2P,206
2024-01-17 13:06:27.61019,Received,P2P,206
2024-01-17 13:06:27.61044,Received,P2P,206
2024-01-17 13:06:27.61138,Sent,P2P,206
2024-01-17 13:06:27.61150,Sent,P2P,206
2024-01-17 13:06:27.61162,Sent,P2P,206
2024-01-17 13:06:28.09764,Received,P2P,93
2024-01-17 13:06:28.09809,Sent,P2P,93
2024-01-17 13:06:28.09853,Sent,P2P,93
2024-01-17 13:06:28.10136,Received,P2P,93
2024-01-17 13:06:28.10174,Received,P2P,93
2024-01-17 13:06:28.10311,Sent,P2P,93
2024-01-17 13:06:28.61520,Received,P2P,990
2024-01-17 13:06:28.61601,Received,P2P,206
2024-01-17 13:06:28.61652,Sent,P2P,206
2024-01-17 13:06:28.61666,Sent,P2P,206
2024-01-17 13:06:28.61680,Sent,P2P,206
2024-01-17 13:06:28.61778,Received,P2P,206
2024-01-17 13:06:28.61862,Received,P2P,206
2024-01-17 13:06:28.73779,Received,Channel,57
2024-01-17 13:06:28.73944,Send,Channel,58
2024-01-17 13:06:29.10329,Received,P2P,93
2024-01-17 13:06:29.10504,Received,P2P,93
2024-01-17 13:06:29.10567,Received,P2P,93
2024-01-17 13:06:29.10904,Sent,P2P,93
2024-01-17 13:06:29.10929,Sent,P2P,93
2024-01-17 13:06:29.10941,Sent,P2P,93
2024-01-17 13:06:29.62259,Received,P2P,990
2024-01-17 13:06:29.62335,Received,P2P,206
2024-01-17 13:06:29.62613,Sent,P2P,206
2024-01-17 13:06:29.62640,Sent,P2P,206
2024-01-17 13:06:29.62661,Sent,P2P,206
2024-01-17 13:06:29.63124,Received,P2P,206
2024-01-17 13:06:29.63156,Received,P2P,206
2024-01-17 13:06:29.96851,Sent,P2P,17
2024-01-17 13:06:29.96939,Received,P2P,17
2024-01-17 13:06:29.98446,Sent,P2P,17
2024-01-17 13:06:29.98478,Sent,P2P,17
2024-01-17 13:06:29.98543,Received,P2P,17
2024-01-17 13:06:29.98560,Received,P2P,17
2024-01-17 13:06:30.10656,Received,P2P,93
2024-01-17 13:06:30.10802,Received,P2P,93
2024-01-17 13:06:30.11123,Received,P2P,93
2024-01-17 13:06:30.11274,Sent,P2P,93
2024-01-17 13:06:30.11290,Sent,P2P,93
2024-01-17 13:06:30.11302,Sent,P2P,93
2024-01-17 13:06:30.63496,Received,P2P,990
2024-01-17 13:06:30.63683,Sent,P2P,206
2024-01-17 13:06:30.63707,Sent,P2P,206
2024-01-17 13:06:30.63728,Sent,P2P,206
2024-01-17 13:06:30.63817,Received,P2P,206
2024-01-17 13:06:30.63849,Received,P2P,206
2024-01-17 13:06:30.64251,Received,P2P,206
2024-01-17 13:06:30.73369,Received,Channel,57
2024-01-17 13:06:30.73513,Send,Channel,58
2024-01-17 13:06:31.04752,Received,P2P,93
2024-01-17 13:06:31.04786,Received,P2P,93
2024-01-17 13:06:31.04902,Sent,P2P,93
2024-01-17 13:06:31.04919,Sent,P2P,93
2024-01-17 13:06:31.04951,Sent,P2P,93
2024-01-17 13:06:31.04981,Received,P2P,93
2024-01-17 13:06:31.11129,Received,P2P,93
2024-01-17 13:06:31.11222,Received,P2P,93
2024-01-17 13:06:31.11390,Received,P2P,93
2024-01-17 13:06:31.11787,Sent,P2P,93
2024-01-17 13:06:31.11834,Sent,P2P,93
2024-01-17 13:06:31.11857,Sent,P2P,93
2024-01-17 13:06:31.64442,Sent,P2P,990
2024-01-17 13:06:31.64464,Sent,P2P,990
2024-01-17 13:06:31.64476,Sent,P2P,990
2024-01-17 13:06:31.64721,Received,P2P,206
2024-01-17 13:06:31.64742,Received,P2P,206
2024-01-17 13:06:31.64756,Received,P2P,206
2024-01-17 13:06:31.64877,Sent,P2P,206
2024-01-17 13:06:31.64888,Sent,P2P,206
2024-01-17 13:06:31.64897,Sent,P2P,206
2024-01-17 13:06:32.11707,Received,P2P,93
2024-01-17 13:06:32.11726,Received,P2P,93
2024-01-17 13:06:32.11775,Received,P2P,93
2024-01-17 13:06:32.12133,Sent,P2P,93
2024-01-17 13:06:32.12167,Sent,P2P,93
2024-01-17 13:06:32.12180,Sent,P2P,93
2024-01-17 13:06:32.65095,Received,P2P,990
2024-01-17 13:06:32.65227,Sent,P2P,206
2024-01-17 13:06:32.65255,Sent,P2P,206
2024-01-17 13:06:32.65274,Sent,P2P,206
2024-01-17 13:06:32.65312,Received,P2P,206
2024-01-17 13:06:32.65336,Received,P2P,206
2024-01-17 13:06:32.65708,Received,P2P,206
2024-01-17 13:06:32.73038,Received,Channel,57
2024-01-17 13:06:32.73099,Send,Channel,58
2024-01-17 13:06:33.11905,Received,P2P,93
2024-01-17 13:06:33.11915,Received,P2P,93
2024-01-17 13:06:33.11960,Received,P2P,93
2024-01-17 13:06:33.12204,Sent,P2P,93
2024-01-17 13:06:33.12212,Sent,P2P,93
2024-01-17 13:06:33.12222,Sent,P2P,93
2024-01-17 13:06:33.65885,Received,P2P,990
2024-01-17 13:06:33.65983,Received,P2P,206
2024-01-17 13:06:33.66021,Sent,P2P,206
2024-01-17 13:06:33.66043,Sent,P2P,206
2024-01-17 13:06:33.66060,Sent,P2P,206
2024-01-17 13:06:33.66144,Received,P2P,206
2024-01-17 13:06:33.66178,Received,P2P,206
2024-01-17 13:06:34.12177,Received,P2P,93
2024-01-17 13:06:34.12197,Received,P2P,93
2024-01-17 13:06:34.12493,Received,P2P,93
2024-01-17 13:06:34.12510,Sent,P2P,93
2024-01-17 13:06:34.12523,Sent,P2P,93
2024-01-17 13:06:34.12545,Sent,P2P,93
2024-01-17 13:06:34.52336,Received,Channel,106
2024-01-17 13:06:34.52463,Send,Channel,313
2024-01-17 13:06:34.55612,Received,Channel,105
2024-01-17 13:06:34.55630,Send,Channel,79
2024-01-17 13:06:34.59378,Received,Channel,57
2024-01-17 13:06:34.59403,Send,Channel,58
2024-01-17 13:06:34.60435,Received,Channel,102
2024-01-17 13:06:34.60462,Send,Channel,80
2024-01-17 13:06:34.60990,Received,Channel,105
2024-01-17 13:06:34.61014,Send,Channel,82
2024-01-17 13:06:34.61629,Received,Channel,106
2024-01-17 13:06:34.61653,Send,Channel,313
2024-01-17 13:06:34.61935,Received,Channel,102
2024-01-17 13:06:34.61960,Send,Channel,80
2024-01-17 13:06:34.66458,Received,P2P,990
2024-01-17 13:06:34.66563,Sent,P2P,206
2024-01-17 13:06:34.66582,Received,P2P,206
2024-01-17 13:06:34.66589,Sent,P2P,206
2024-01-17 13:06:34.66621,Sent,P2P,206
2024-01-17 13:06:34.66631,Received,P2P,206
2024-01-17 13:06:34.66808,Received,P2P,206
2024-01-17 13:06:34.73370,Received,Channel,57
2024-01-17 13:06:34.73401,Send,Channel,58
2024-01-17 13:06:34.97013,Sent,P2P,17
2024-01-17 13:06:34.97049,Received,P2P,17
2024-01-17 13:06:34.98572,Received,P2P,17
2024-01-17 13:06:34.98593,Sent,P2P,17
2024-01-17 13:06:34.98604,Sent,P2P,17
2024-01-17 13:06:34.98620,Received,P2P,17
2024-01-17 13:06:35.12334,Received,P2P,93
2024-01-17 13:06:35.12402,Received,P2P,93
2024-01-17 13:06:35.12955,Sent,P2P,93
2024-01-17 13:06:35.12972,Sent,P2P,93
2024-01-17 13:06:35.12981,Sent,P2P,93
2024-01-17 13:06:35.13049,Received,P2P,93
2024-01-17 13:06:35.21100,Received,Channel,61
2024-01-17 13:06:35.21144,Received,Channel,61
2024-01-17 13:06:35.21186,Received,Channel,61
2024-01-17 13:06:35.21304,Received,Channel,102
2024-01-17 13:06:35.21318,Send,Channel,80
2024-01-17 13:06:35.21468,Received,Channel,107
2024-01-17 13:06:35.21482,Send,Channel,314
2024-01-17 13:06:35.23208,Received,Channel,106
